1.920, 0.7000, 0.5451
1.930, 0.7000, 0.4773
1.940, 0.7000, 0.4504
1.950, 0.7000, 0.5279
1.960, 0.7000, 0.5258
1.970, 0.7000, 0.5203
1.980, 0.7000, 0.4915
1.990, 0.7000, 0.5290
2.000, 0.7000, 0.5602
2.010, 0.7000, 0.4699
2.020, 0.7000, 0.4898
2.030, 0.7000, 0.5106
2.040, 0.7000, 0.4892
2.050, 0.7000, 0.4693
2.060, 0.7000, 0.5234
2.070, 0.7000, 0.4991
2.080, 0.7000, 0.5100
2.090, 0.7000, 0.5449
2.100, 0.7000, 0.5345
2.110, 0.7000, 0.5532
2.120, 0.7000, 0.5232
2.130, 0.7000, 0.5231
2.140, 0.7000, 0.4838
2.150, 0.7000, 0.4944
2.160, 0.7000, 0.5133
2.170, 0.7000, 0.5171
2.180, 0.7000, 0.4970
2.190, 0.7000, 0.5268
2.200, 0.7000, 0.5179
2.210, 0.7000, 0.4831
2.220, 0.7000, 0.5101
2.230, 0.7000, 0.4680
2.240, 0.7000, 0.4961
2.250, 0.7000, 0.5103
2.260, 0.7000, 0.4727
2.270, 0.7000, 0.5325
2.280, 0.7000, 0.5497
2.290, 0.7000, 0.4921
2.300, 0.7000, 0.5442
2.310, 0.7000, 0.4944
2.320, 0.7000, 0.4884
2.330, 0.7000, 0.5052
2.340, 0.7000, 0.5052
2.350, 0.7000, 0.5571
2.360, 0.7000, 0.5304
2.370, 0.7000, 0.5043
2.380, 0.7000, 0.4845
2.390, 0.7000, 0.4734
2.400, 0.7000, 0.5302
2.410, 0.7000, 0.4979
2.420, 0.7000, 0.4958
2.430, 0.7000, 0.4724
2.440, 0.7000, 0.4879
2.450, 0.7000, 0.4878
2.460, 0.7000, 0.4637
2.470, 0.7000, 0.5326
2.480, 0.7000, 0.5360
2.490, 0.7000, 0.5038
2.500, 0.7000, 0.4923
