0.650, 0.9900, 11.7399
0.660, 0.9900, 11.5998
0.670, 0.9900, 11.5006
0.680, 0.9900, 11.4344
0.690, 0.9900, 11.3089
0.700, 0.9900, 11.2041
0.710, 0.9900, 11.0990
0.720, 0.9900, 10.9513
0.730, 0.9900, 10.8859
0.740, 0.9900, 10.7972
0.750, 0.9900, 10.6912
0.760, 0.9900, 10.6245
0.770, 0.9900, 10.5570
0.780, 0.9900, 10.4966
0.790, 0.9900, 10.3731
0.800, 0.9900, 10.3057
0.810, 0.9900, 10.2323
0.820, 0.9900, 10.2369
0.830, 0.9900, 10.1877
0.840, 0.9900, 10.1248
0.850, 0.9900, 10.0950
0.860, 0.9900, 10.0381
0.870, 0.9900, 9.9975
0.880, 0.9900, 9.9870
0.890, 0.9900, 9.9524
0.900, 0.9900, 9.9552
0.910, 0.9900, 9.9134
0.920, 0.9900, 9.9088
0.930, 0.9900, 9.8948
0.940, 0.9900, 9.8702
0.950, 0.9900, 9.8576
0.960, 0.9900, 9.8278
0.970, 0.9900, 9.8608
0.980, 0.9900, 9.8268
0.990, 0.9900, 9.8212
1.000, 0.9900, 9.8114
1.010, 0.9900, 9.8195
1.020, 0.9900, 9.8052
1.030, 0.9900, 9.7912
1.040, 0.9900, 9.8131
1.050, 0.9900, 9.8129
1.060, 0.9900, 9.7807
1.070, 0.9900, 9.7752
1.080, 0.9900, 9.8912
1.090, 0.9900, 9.7701
1.100, 0.9900, 9.7756
1.110, 0.9900, 9.7615
1.120, 0.9900, 9.7922
1.130, 0.9900, 9.7867
1.140, 0.9900, 9.7842
1.150, 0.9900, 9.7765
1.160, 0.9900, 9.7702
1.170, 0.9900, 9.7652
1.180, 0.9900, 9.7601
1.190, 0.9900, 9.7613
1.200, 0.9900, 9.7849
1.210, 0.9900, 9.7834
1.220, 0.9900, 9.7965
1.230, 0.9900, 9.7825
1.240, 0.9900, 9.8029
1.250, 0.9900, 9.7972
1.260, 0.9900, 9.7926
1.270, 0.9900, 9.8063
1.280, 0.9900, 9.7759
1.290, 0.9900, 9.7837
1.300, 0.9900, 9.7879
1.310, 0.9900, 9.7898
1.320, 0.9900, 9.7599
1.330, 0.9900, 9.7757
1.340, 0.9900, 9.7567
1.350, 0.9900, 9.7598
1.360, 0.9900, 9.7864
1.370, 0.9900, 9.7516
1.380, 0.9900, 9.7562
1.390, 0.9900, 9.7519
1.400, 0.9900, 9.7816
1.410, 0.9900, 9.7531
1.420, 0.9900, 9.7654
1.430, 0.9900, 9.7511
1.440, 0.9900, 9.7407
1.450, 0.9900, 9.7613
1.460, 0.9900, 9.7251
1.470, 0.9900, 9.7394
1.480, 0.9900, 9.7494
1.490, 0.9900, 9.7235
1.500, 0.9900, 9.7376
1.510, 0.9900, 9.7252
1.520, 0.9900, 9.6943
1.530, 0.9900, 9.7253
1.540, 0.9900, 9.7124
1.550, 0.9900, 9.7060
1.560, 0.9900, 9.6887
1.570, 0.9900, 9.7255
1.580, 0.9900, 9.7203
1.590, 0.9900, 9.6913
1.600, 0.9900, 9.6758
1.610, 0.9900, 9.7125
1.620, 0.9900, 9.6805
1.630, 0.9900, 9.6758
1.640, 0.9900, 9.6766
1.650, 0.9900, 9.7002
1.660, 0.9900, 9.6898
1.670, 0.9900, 9.6699
1.680, 0.9900, 9.6383
1.690, 0.9900, 9.6745
1.700, 0.9900, 9.6562
1.710, 0.9900, 9.6932
1.720, 0.9900, 9.6662
1.730, 0.9900, 9.6561
1.740, 0.9900, 9.6372
1.750, 0.9900, 9.6899
1.760, 0.9900, 9.6363
1.770, 0.9900, 9.6638
1.780, 0.9900, 9.6175
1.790, 0.9900, 9.6346
1.800, 0.9900, 9.6326
1.810, 0.9900, 9.6704
1.820, 0.9900, 9.6568
1.830, 0.9900, 9.6311
1.840, 0.9900, 9.5954
1.850, 0.9900, 9.6209
1.860, 0.9900, 9.6214
1.870, 0.9900, 9.6609
1.880, 0.9900, 9.6111
1.890, 0.9900, 9.6113
1.900, 0.9900, 9.6271
1.910, 0.9900, 9.6578
1.920, 0.9900, 9.6191
1.930, 0.9900, 9.6087
1.940, 0.9900, 9.6278
1.950, 0.9900, 9.6056
1.960, 0.9900, 9.5947
1.970, 0.9900, 9.5946
1.980, 0.9900, 9.6327
1.990, 0.9900, 9.6379
2.000, 0.9900, 9.6119
2.010, 0.9900, 9.6083
2.020, 0.9900, 9.6066
2.030, 0.9900, 9.6173
2.040, 0.9900, 9.6299
2.050, 0.9900, 9.6058
2.060, 0.9900, 9.6045
2.070, 0.9900, 9.5887
2.080, 0.9900, 9.6170
2.090, 0.9900, 9.5841
2.100, 0.9900, 9.6055
2.110, 0.9900, 9.5587
2.120, 0.9900, 9.5900
2.130, 0.9900, 9.5846
2.140, 0.9900, 9.5727
2.150, 0.9900, 9.5815
2.160, 0.9900, 9.6061
2.170, 0.9900, 9.5877
2.180, 0.9900, 9.5900
2.190, 0.9900, 9.5776
2.200, 0.9900, 9.5727
2.210, 0.9900, 9.5689
2.220, 0.9900, 9.5657
2.230, 0.9900, 9.5593
2.240, 0.9900, 9.5578
2.250, 0.9900, 9.5773
2.260, 0.9900, 9.5516
2.270, 0.9900, 9.5743
2.280, 0.9900, 9.5966
2.290, 0.9900, 9.5570
2.300, 0.9900, 9.5735
2.310, 0.9900, 9.5622
2.320, 0.9900, 9.5624
2.330, 0.9900, 9.5620
2.340, 0.9900, 9.5901
2.350, 0.9900, 9.5681
2.360, 0.9900, 9.5518
2.370, 0.9900, 9.5560
2.380, 0.9900, 9.5376
2.390, 0.9900, 9.5459
2.400, 0.9900, 9.5344
2.410, 0.9900, 9.5561
2.420, 0.9900, 9.5352
2.430, 0.9900, 9.5276
2.440, 0.9900, 9.5345
2.450, 0.9900, 9.5262
2.460, 0.9900, 9.5303
2.470, 0.9900, 9.5335
2.480, 0.9900, 9.5094
2.490, 0.9900, 9.5367
2.500, 0.9900, 9.5190
